Annual_Rainfall,Monsoon_Intensity,Cloud_Coverage,Humidity,Temperature,River_Discharge,Soil_Moisture,Drainage_Coefficient,Elevation,Deforestation_Rate,Summer_Rainfall,Winter_Rainfall,Pre_Monsoon_Rainfall,Post_Monsoon_Rainfall,Flood
1446.22,8.28,12.32,20.46,43.13,1952.92,52.04,0.913,17.46,41.88,726.73,287.97,204.88,226.64,1
2564.4,0.01,40.69,44.08,27.17,3258.18,38.95,0.55,414.4,30.76,842.66,237.63,220.78,1263.34,0
1812.81,3.08,82.3,79.91,32.06,4546.03,51.85,0.502,205.3,11.37,645.56,286.7,166.57,713.98,1
1264.01,2.41,90.76,83.53,38.72,2112.57,32.46,0.785,328.99,43.59,630.79,104.92,159.41,368.9,0
3022.61,2.34,56.64,36.2,35.91,1606.33,62.27,0.737,186.2,40.04,1339.02,549.14,391.08,743.38,1
615.28,0.68,51.0,96.72,44.87,1972.76,9.3,0.396,347.76,37.68,320.49,66.55,35.94,192.3,0
3205.29,1.87,12.77,60.19,15.41,2205.22,62.11,0.192,127.15,42.38,1231.59,593.41,385.94,994.35,1
1884.43,5.56,89.13,93.36,25.65,414.13,27.53,0.338,10.97,30.98,937.27,190.85,185.16,571.16,0
2411.6,2.91,11.17,76.54,23.43,2517.29,1.76,0.218,473.89,25.07,851.51,123.71,152.86,1283.53,0
2478.06,4.17,95.03,77.79,22.87,2496.86,55.27,0.365,8.18,18.7,1147.62,316.08,189.5,824.85,1
3185.35,3.77,54.03,26.8,21.68,2962.8,57.84,0.336,412.05,11.19,1870.88,410.01,173.61,730.84,1
2410.01,8.76,40.77,37.6,36.27,1845.96,42.66,0.674,84.57,27.87,1177.21,163.82,207.32,861.66,1
2341.8,9.05,93.18,20.71,17.54,3084.88,7.23,0.959,196.11,44.47,737.66,199.63,176.9,1227.61,1
699.96,4.93,12.2,77.29,37.25,4397.17,89.33,0.717,411.25,29.7,417.61,117.26,61.74,103.34,1
2055.22,3.3,62.33,47.56,35.8,4779.58,61.14,0.934,102.97,45.98,713.29,114.09,222.03,1005.81,1
950.51,1.07,59.4,82.93,22.52,2938.88,11.57,0.806,432.85,17.85,489.91,117.32,117.13,226.14,0
2712.3,9.53,29.74,47.11,22.59,260.83,51.09,0.755,248.88,34.76,1247.0,351.41,299.8,814.08,1
2036.67,0.6,48.6,85.55,33.87,4847.72,49.73,0.473,183.08,32.43,790.85,312.23,240.0,693.58,1
2540.68,2.98,68.7,30.46,37.87,3544.02,6.04,0.392,331.22,33.52,897.35,141.31,346.97,1155.06,0
625.02,2.98,75.44,33.87,41.29,1713.02,60.69,0.862,170.69,32.25,220.83,86.16,85.87,232.17,0
754.38,3.2,10.06,47.27,40.56,778.43,80.83,0.915,173.64,11.08,420.58,38.07,102.65,193.08,0
2648.97,1.64,94.32,52.68,43.95,759.92,74.9,0.507,366.76,7.18,1488.39,237.82,173.02,749.74,0
716.25,7.83,24.81,47.9,32.44,880.33,20.3,0.108,154.92,48.93,314.82,89.5,53.8,258.14,0
713.77,1.22,31.02,81.09,42.26,275.58,86.23,0.813,100.39,2.26,236.32,133.26,71.54,272.65,0
536.33,6.35,33.71,27.76,39.26,4515.66,34.25,0.357,403.82,23.39,303.16,37.0,46.06,150.11,0
3369.5,1.24,13.4,48.1,41.84,2726.8,94.65,0.109,402.69,21.25,1503.15,254.04,212.84,1399.47,1
2712.53,0.71,21.07,86.98,15.35,3514.8,7.17,0.824,248.79,18.0,1170.8,407.93,213.68,920.11,0
1559.75,9.09,98.77,25.34,43.98,4149.14,48.62,0.566,263.33,39.1,658.54,165.69,230.13,505.39,1
1389.61,1.9,38.37,95.39,29.21,3968.13,59.71,0.717,348.04,37.27,569.05,199.43,117.69,503.44,0
1549.11,8.21,20.38,98.91,38.95,4418.9,24.77,0.923,254.64,45.26,709.18,309.23,142.35,388.34,1
2823.96,5.45,19.63,27.09,18.82,4837.91,77.14,0.587,208.52,19.77,1359.35,559.23,143.01,762.38,1
2484.11,0.78,74.75,43.3,26.88,2223.4,62.69,0.553,497.45,28.21,1092.83,256.01,302.92,832.36,0
1055.59,9.55,86.91,49.79,23.14,4754.16,1.81,0.362,73.82,44.62,600.62,132.57,96.43,225.96,1
1022.33,2.47,33.13,82.11,23.75,3630.29,60.84,0.375,296.36,49.69,404.12,189.85,61.66,366.69,0
795.19,8.6,11.88,67.67,18.7,399.81,49.15,0.817,442.93,48.46,376.52,50.75,116.78,251.14,0
2480.91,1.69,30.08,71.55,39.17,3424.83,19.6,0.504,343.61,35.89,967.52,292.36,316.92,904.1,1
2793.12,8.54,15.09,80.6,15.28,3449.25,99.57,0.247,440.46,7.16,1469.19,297.85,342.48,683.6,1
1295.14,0.13,19.31,29.44,24.38,4534.01,89.72,0.185,168.17,1.16,428.22,122.04,188.81,556.06,0
562.83,5.12,48.84,86.66,20.23,1896.01,29.25,0.526,136.0,41.26,200.71,112.08,51.08,198.97,0
746.52,7.69,30.69,76.45,32.67,2945.31,54.11,0.518,425.64,42.05,403.39,119.47,90.97,132.7,1
3403.58,9.35,56.44,66.19,22.63,110.33,31.65,0.688,197.06,37.32,1208.13,368.65,240.36,1586.44,1
1386.33,9.09,32.81,91.18,22.77,1693.77,77.55,0.524,354.84,14.0,676.15,241.71,165.96,302.51,1
2807.67,8.2,94.65,76.02,29.65,358.11,93.03,0.229,73.87,31.99,1659.54,346.61,144.34,657.19,1
2373.99,8.88,91.53,36.14,34.58,2633.27,35.88,0.557,377.92,15.81,1084.6,429.51,148.68,711.2,1
1645.82,1.99,61.01,54.38,18.64,4096.37,80.56,0.916,274.49,22.53,586.27,148.05,152.28,759.21,1
1117.06,2.84,41.9,59.52,20.27,1071.89,49.84,0.243,134.31,19.12,442.59,93.32,57.2,523.95,0
864.16,2.89,44.3,24.42,22.42,2660.83,39.66,0.721,247.25,45.68,472.73,75.26,83.13,233.04,0
2345.04,3.77,47.07,96.37,44.21,1059.84,93.84,0.634,348.47,11.71,950.91,306.67,239.85,847.62,1
2823.9,3.93,75.48,30.29,26.91,647.41,51.04,0.774,5.94,28.88,1460.11,264.59,316.73,782.47,0
2431.71,5.45,50.65,75.8,32.97,2579.43,46.74,0.236,318.73,18.05,1296.6,175.25,146.0,813.87,1
2090.91,1.6,87.11,60.5,22.25,441.79,67.24,0.947,270.8,33.15,941.65,416.5,142.39,590.37,0
625.85,6.91,94.97,22.05,29.71,2957.41,26.12,0.659,110.14,28.23,334.81,115.82,69.68,105.55,0
3405.47,1.68,40.24,93.98,17.22,205.12,32.48,0.862,376.49,46.2,1345.4,494.65,394.42,1171.0,0
2896.14,3.1,60.46,88.15,16.04,578.24,93.2,0.322,151.73,5.08,1317.3,532.11,152.31,894.42,1
1378.47,5.03,18.56,61.94,29.06,2772.49,67.85,0.765,138.43,11.03,697.46,262.35,143.41,275.25,0
3439.91,7.96,28.04,38.32,26.96,2977.47,82.66,0.803,235.61,38.32,1205.42,520.86,442.02,1271.61,1
2305.64,7.39,47.21,29.73,19.11,193.49,27.11,0.458,338.07,18.44,880.96,294.67,131.21,998.81,0
2247.27,6.46,28.56,49.07,35.63,2888.22,54.38,0.446,464.42,8.29,1113.77,409.68,205.21,518.61,1
2744.22,1.56,88.89,40.43,44.79,4200.59,97.14,0.692,70.68,25.17,1362.8,370.93,226.81,783.67,1
2935.31,5.47,24.25,60.54,26.87,3625.47,31.87,0.184,198.23,32.61,1314.99,202.6,414.95,1002.77,1
2469.44,0.87,51.01,97.31,33.74,699.37,16.05,0.762,33.49,2.24,1330.22,259.36,169.35,710.5,0
884.29,3.77,64.51,66.0,43.89,2982.75,51.09,0.139,379.28,14.58,393.17,103.36,72.37,315.39,0
1514.8,4.14,72.27,91.19,39.95,3377.65,38.78,0.272,223.87,40.47,854.95,288.28,211.84,159.74,0
3284.25,0.4,44.48,72.07,28.91,234.29,15.96,0.698,353.46,26.01,1710.34,488.95,272.81,812.15,0
1173.85,2.74,88.22,58.02,37.12,4283.97,88.86,0.188,161.1,1.77,462.98,212.81,121.06,377.0,1
1616.5,9.56,61.15,88.37,18.84,4536.02,99.07,0.975,422.16,14.1,676.63,264.52,86.17,589.18,1
1796.23,9.54,49.56,57.71,30.36,4259.74,56.86,0.882,267.41,31.96,898.66,173.3,266.72,457.54,1
1818.21,3.52,16.05,89.49,23.37,4131.93,77.47,0.664,471.8,9.97,1033.36,286.93,240.9,257.03,1
2338.82,0.43,51.82,43.33,19.83,3737.58,85.9,0.837,39.41,41.37,827.04,185.46,265.32,1061.01,0
3329.23,1.79,83.87,30.31,27.79,3185.49,70.1,0.899,257.14,33.83,1512.8,370.28,186.69,1259.46,1
1222.08,3.92,65.31,88.43,18.93,3409.2,4.42,0.334,383.23,23.57,410.17,208.87,70.25,532.78,0
864.5,9.48,84.89,66.99,35.97,4041.66,15.76,0.864,300.08,45.78,331.83,122.58,90.34,319.76,1
1092.41,1.41,54.46,91.13,28.69,3329.37,7.1,0.275,11.6,19.59,552.54,189.87,85.76,264.24,0
3160.77,7.64,20.66,95.03,30.93,1672.25,0.99,0.472,486.17,11.75,1021.94,278.8,354.89,1505.15,1
2437.43,1.09,11.23,24.29,19.39,1911.01,30.6,0.602,149.13,33.07,1215.57,395.99,267.68,558.2,0
1357.72,9.81,37.29,60.08,19.19,4490.43,39.24,0.743,124.64,28.66,774.23,109.09,181.75,292.65,1
2947.84,3.82,72.82,50.0,32.5,134.75,24.1,0.127,242.83,16.76,1741.62,388.51,230.34,587.37,0
3084.11,7.75,81.12,70.07,44.55,3509.16,6.46,0.361,271.08,17.18,1125.67,354.77,332.42,1271.25,1
3039.54,3.43,36.62,83.49,17.89,4776.15,52.99,0.648,383.14,19.91,1594.76,405.69,388.26,650.84,1
3256.78,6.28,54.61,42.45,23.57,3545.83,27.33,0.422,196.64,14.56,1882.13,229.05,322.67,822.93,1
1256.72,1.92,47.9,64.54,41.08,4969.86,79.6,0.798,219.98,35.51,411.46,130.93,167.23,547.1,0
2765.13,1.46,46.95,76.7,17.17,3453.35,0.81,0.686,267.48,32.57,1172.99,414.87,174.56,1002.72,1
1881.62,9.38,30.82,30.75,41.28,220.1,84.25,0.311,197.19,22.04,1083.48,251.72,232.17,314.24,1
3026.0,9.18,22.27,85.13,30.73,4143.7,95.48,0.231,457.27,19.89,1091.89,400.48,436.65,1096.98,1
2685.47,8.87,27.7,68.49,27.25,1458.92,71.61,0.666,425.63,18.25,1557.92,340.05,223.4,564.11,1
2829.34,6.25,14.98,95.96,24.29,2257.98,73.36,0.505,227.49,14.17,1296.28,542.05,245.12,745.89,1
2468.49,8.08,27.83,47.16,23.91,1594.85,93.36,0.252,0.1,4.28,814.52,469.47,144.05,1040.45,1
1032.29,0.69,10.83,28.65,24.17,1379.34,20.91,0.394,450.47,13.41,449.01,107.38,117.83,358.06,0
2135.08,3.35,66.45,60.52,41.54,2185.46,99.46,0.373,62.17,16.06,849.5,219.45,224.71,841.42,1
3454.01,3.14,38.47,26.86,36.71,1924.82,77.35,0.197,122.26,27.38,1328.62,460.19,186.64,1478.56,1
3312.16,6.36,97.58,97.56,35.09,3185.03,72.66,0.592,76.18,38.69,1531.69,213.11,414.75,1152.62,1
629.52,3.56,27.43,23.09,38.96,4075.1,36.11,0.787,89.91,19.79,280.19,60.09,83.68,205.57,0
994.44,1.49,41.12,80.28,22.71,1520.59,54.58,0.618,401.44,47.24,442.12,84.16,139.93,328.23,0
895.19,5.96,42.21,62.01,33.54,1107.92,65.39,0.844,289.75,41.37,292.23,74.76,93.61,434.59,0
2677.94,8.14,10.76,49.49,28.8,3351.13,62.03,0.215,478.05,49.24,1447.95,390.38,255.1,584.52,1
2953.36,3.82,85.53,25.27,38.47,3368.08,70.5,0.492,115.73,43.81,1312.57,317.94,406.42,916.43,1
1140.53,1.32,12.88,69.77,24.28,4510.6,8.24,0.648,242.82,30.84,623.04,86.31,102.5,328.68,0
2017.56,1.97,94.62,66.82,34.3,128.93,35.56,0.708,488.71,29.92,1104.37,369.49,233.12,310.59,0
3022.11,2.37,90.29,42.47,41.47,4272.55,43.4,0.726,413.22,6.48,1194.16,547.37,337.07,943.51,1
2698.4,3.0,58.2,92.82,27.06,2628.96,26.06,0.756,364.31,36.12,813.04,484.01,235.34,1166.01,1
2126.71,6.43,58.92,44.33,17.0,3125.45,17.26,0.686,94.49,30.01,1219.4,230.99,124.81,551.51,1
2271.04,6.01,68.84,55.98,30.48,502.29,13.89,0.185,384.7,25.35,1199.58,132.96,118.42,820.08,0
2025.08,6.96,44.83,63.5,25.38,2191.44,36.64,0.726,173.78,34.66,672.68,133.68,187.98,1030.74,1
1392.65,3.63,68.25,28.02,35.17,1175.15,49.34,0.752,265.27,22.2,710.97,127.3,136.65,417.73,0
2195.07,8.24,14.03,94.57,43.53,1308.41,6.3,0.994,304.58,26.19,671.71,182.18,290.34,1050.84,1
2566.66,2.04,14.86,49.96,29.57,2545.27,94.65,0.724,304.68,19.92,791.37,464.82,234.7,1075.77,1
3119.97,4.69,51.15,26.46,28.99,4071.66,76.52,0.718,363.26,35.87,1428.16,617.61,243.72,830.48,1
2408.87,8.01,59.47,50.98,34.64,3731.72,73.09,0.563,330.85,43.83,792.06,415.53,231.76,969.52,1
2783.36,1.8,89.9,68.02,18.1,2975.45,17.29,0.881,34.19,42.04,1640.24,443.88,205.41,493.83,1
980.21,1.1,19.42,61.09,22.61,2720.12,60.38,0.997,228.67,39.3,556.91,135.56,57.97,229.78,0
1884.67,8.84,84.04,75.56,42.57,2165.16,52.97,0.801,332.01,0.69,932.81,311.89,115.54,524.44,1
527.99,3.43,28.9,24.44,35.1,4864.91,98.25,0.651,148.0,45.59,168.49,101.4,43.25,214.85,0
1240.04,6.84,45.47,42.76,15.4,2822.95,74.77,0.171,156.53,13.74,492.85,173.86,63.57,509.75,1
2679.39,0.25,38.49,85.54,21.14,1307.13,57.58,0.754,62.28,44.4,1102.61,196.11,192.97,1187.69,0
3475.43,6.9,46.01,26.39,35.49,1188.95,85.08,0.738,209.31,9.85,1544.01,259.19,447.47,1224.76,1
797.53,3.16,23.54,88.44,37.93,3076.2,15.51,0.798,493.42,21.98,279.67,109.72,58.59,349.55,0
1704.48,0.56,55.32,27.35,40.2,2638.0,1.52,0.212,142.66,37.47,806.65,170.48,104.1,623.25,0
2900.21,6.1,82.15,86.76,23.77,88.1,69.02,0.688,265.72,32.01,1249.21,541.0,420.26,689.74,1
1112.11,2.41,49.74,48.86,42.93,4158.82,9.83,0.366,371.62,20.8,649.68,157.64,124.83,179.96,0
2165.25,3.87,54.16,68.98,31.59,3535.41,11.54,0.784,6.75,33.93,1257.71,327.98,121.26,458.31,0
2699.21,0.81,86.39,32.23,35.9,3326.05,74.47,0.316,450.22,27.45,1267.66,137.32,151.76,1142.47,1
2347.96,1.47,73.55,25.29,32.9,390.46,27.05,0.716,193.28,13.79,1158.26,293.09,261.12,635.49,0
1064.07,2.98,54.14,37.28,18.68,1842.18,62.86,0.365,434.56,32.32,363.21,122.02,110.68,468.16,0
1566.15,0.9,33.19,30.23,43.89,4680.14,91.74,0.108,19.47,10.21,574.77,244.13,89.02,658.23,1
2851.38,9.11,89.64,44.99,18.69,4319.82,31.65,0.67,72.83,34.7,1625.9,306.23,206.53,712.72,1
2162.68,0.06,61.93,61.15,22.65,1463.44,21.71,0.202,161.26,0.16,1102.43,424.94,309.06,326.26,0
515.69,4.84,29.9,67.1,39.41,827.44,10.66,0.693,172.73,27.44,184.01,77.63,55.28,198.77,0
2782.97,1.23,34.22,83.19,33.56,2272.99,13.05,0.933,423.9,20.05,1310.96,414.63,261.69,795.7,0
605.93,3.08,82.28,72.5,40.14,1811.36,6.22,0.972,5.6,15.16,351.7,113.86,45.45,94.92,0
2737.2,9.26,13.97,68.7,30.47,3427.02,8.76,0.312,320.56,25.79,1104.6,545.47,173.46,913.67,1
1107.44,1.62,99.29,52.94,26.31,4833.85,43.2,0.828,65.66,32.27,393.97,88.23,99.96,525.28,0
3374.22,9.66,21.73,57.9,42.66,1846.86,32.09,0.418,411.61,48.27,1965.85,578.95,479.94,349.49,1
1603.82,2.06,81.65,53.16,16.09,358.01,70.66,0.91,389.29,41.65,703.08,119.24,88.0,693.49,0
1480.79,7.42,45.53,87.37,40.68,4493.19,87.02,0.809,249.96,35.86,629.59,175.56,220.78,454.86,1
946.66,5.47,54.3,38.4,21.92,237.85,78.48,0.167,106.34,23.95,359.99,61.56,67.01,458.11,0
1416.81,8.84,89.26,20.46,40.46,4766.19,53.06,0.466,317.25,19.61,804.01,203.32,128.76,280.73,1
3129.95,5.54,47.16,72.11,19.18,3339.67,10.24,0.404,78.13,1.63,1733.01,376.46,170.6,849.88,1
3489.0,5.35,58.37,36.2,32.41,4711.36,70.98,0.807,95.01,17.95,1468.51,503.48,378.48,1138.53,1
1604.93,1.95,14.44,91.21,41.64,1038.32,36.28,0.469,313.34,42.42,496.22,243.46,157.85,707.4,0
1845.83,1.66,10.21,88.72,29.21,251.46,8.57,0.716,495.61,19.2,801.08,263.8,215.35,565.6,0
2666.21,9.16,32.03,26.14,37.4,2466.64,84.25,0.642,445.53,23.08,944.53,250.9,278.0,1192.78,1
3158.59,3.28,71.25,28.51,39.14,2280.59,33.82,0.978,296.55,13.59,1082.83,554.47,283.7,1237.59,1
2279.13,3.72,20.91,59.61,37.09,1690.89,21.82,0.944,269.27,13.71,952.51,302.56,282.1,741.96,0
1674.58,7.6,20.24,68.74,42.76,4790.4,87.15,0.485,499.19,3.09,552.15,206.77,87.92,827.74,1
1737.87,3.39,46.99,41.99,28.41,4121.79,90.21,0.751,273.7,30.69,1020.54,344.2,180.92,192.2,1
2586.85,9.52,68.31,77.34,20.19,3324.83,33.9,0.847,210.06,22.4,812.95,239.35,158.8,1375.75,1
509.65,7.38,74.09,67.59,16.43,856.15,35.48,0.909,454.78,30.3,214.26,65.85,47.7,181.84,0
2358.77,5.97,26.06,45.99,22.39,3684.9,57.96,0.161,117.09,27.34,822.76,359.36,304.55,872.1,1
1566.48,8.81,17.16,22.03,19.3,3648.71,73.34,0.372,48.76,39.94,793.65,107.75,100.64,564.44,1
2882.59,0.5,94.64,80.01,31.74,2154.09,6.31,0.388,317.05,37.55,932.93,297.3,413.89,1238.48,0
778.97,2.57,33.46,37.18,20.55,4627.69,59.33,0.491,47.92,38.57,361.48,132.62,108.16,176.71,0
2264.61,4.65,86.8,86.76,16.17,876.54,95.28,0.252,186.57,24.96,1204.61,193.65,207.19,659.15,1
1942.92,2.27,87.71,53.62,16.08,1373.32,26.21,0.547,211.79,17.69,1136.64,240.91,98.31,467.06,0
2426.98,7.44,79.53,66.17,39.95,362.96,90.88,0.697,273.77,46.67,1236.69,350.93,313.02,526.34,1
694.56,9.19,25.2,89.84,32.74,3987.48,95.02,0.548,495.83,2.71,229.1,104.65,95.91,264.9,1
2239.95,4.24,83.96,89.09,25.74,3127.71,26.92,0.699,110.49,7.63,731.47,356.7,151.14,1000.64,1
2184.45,3.42,79.23,49.72,41.83,1608.95,75.42,0.16,187.88,20.98,1134.78,392.98,309.36,347.34,1
2181.98,9.62,63.71,36.71,17.11,860.88,23.88,0.888,66.12,30.7,795.55,237.68,308.55,840.2,1
2310.46,4.45,40.35,82.01,44.41,248.73,73.76,0.945,303.81,0.41,1003.14,360.42,224.41,722.49,0
2529.4,4.89,33.63,54.65,33.49,875.39,79.74,0.656,363.84,35.97,1499.9,404.26,328.33,296.91,1
2914.97,3.52,20.97,35.36,20.5,2293.76,24.72,0.893,241.04,27.94,1591.49,277.04,275.45,770.99,1
1309.46,9.1,55.88,92.35,35.37,1273.53,71.59,0.218,122.92,24.24,725.41,255.64,139.33,189.08,1
2975.15,5.69,62.67,35.85,37.9,1331.96,81.21,0.818,310.44,21.17,1660.82,534.88,243.91,535.53,1
1994.77,7.62,42.34,22.06,27.88,4384.1,35.86,0.207,269.58,25.97,969.18,186.47,131.55,707.56,1
731.17,8.12,52.78,21.62,40.85,2599.93,16.77,0.467,85.59,8.09,382.54,110.6,91.14,146.9,0
675.65,3.42,42.72,69.79,19.52,3659.8,9.2,0.391,202.84,5.44,275.46,106.53,33.88,259.79,0
1502.71,4.34,67.69,72.93,23.37,226.77,57.54,0.627,217.6,14.48,900.93,172.4,162.23,267.17,0
2854.69,8.48,91.11,44.88,17.8,1857.56,97.81,0.371,491.31,35.48,1095.88,512.59,389.58,856.64,1
2623.04,3.63,24.75,45.6,21.33,2421.89,82.3,0.674,424.64,29.41,1251.2,402.73,189.19,779.92,1
2865.84,7.94,44.33,47.16,22.16,972.76,43.58,0.431,367.19,24.01,1102.26,426.22,238.7,1098.67,1
2051.81,9.41,22.68,74.41,42.53,644.95,53.66,0.875,444.39,28.58,684.53,170.56,223.13,973.59,1
1820.6,6.23,66.24,24.65,17.34,4358.0,27.95,0.67,367.74,27.96,856.18,202.41,135.97,626.03,1
942.36,7.42,75.6,94.33,27.82,4700.19,16.31,0.294,451.7,15.35,382.6,108.45,126.98,324.32,1
1484.58,8.05,93.87,37.8,30.97,440.09,48.21,0.403,27.28,4.87,705.12,237.61,128.65,413.19,1
1802.06,8.45,35.1,99.97,41.96,1777.64,46.35,0.863,228.03,44.84,842.65,257.26,194.91,507.24,1
765.8,3.95,95.52,33.72,44.93,4793.51,52.19,0.448,373.45,30.0,354.32,48.15,55.61,307.72,1
1161.84,0.51,15.69,81.72,37.6,461.65,95.28,0.582,291.65,34.89,391.53,111.72,62.9,595.69,0
2294.68,4.02,64.27,37.87,44.12,3236.02,60.39,0.684,87.58,23.2,991.42,277.56,154.59,871.1,1
2706.99,6.74,15.14,26.47,38.61,4862.5,60.58,0.413,170.25,37.82,1471.52,434.5,147.86,653.11,1
3495.04,4.5,90.44,89.99,43.9,4892.21,12.8,0.365,158.89,29.22,1378.94,564.57,338.53,1212.99,1
3299.34,7.49,57.68,88.7,36.22,2382.56,99.65,0.528,130.67,2.69,1429.11,407.74,358.52,1103.98,1
2427.7,3.57,70.24,52.29,17.39,855.61,77.28,0.293,171.57,44.5,1087.97,163.97,132.23,1043.53,1
1763.74,6.35,84.84,76.19,27.06,1050.32,87.72,0.356,257.43,15.28,985.61,165.68,104.15,508.31,1
2408.53,1.86,23.53,64.57,34.4,4453.53,41.43,0.156,427.43,6.89,1196.27,212.44,237.37,762.45,1
2856.95,7.49,13.47,88.24,25.52,4562.83,50.21,0.374,371.02,4.4,942.97,477.55,371.17,1065.26,1
855.01,5.46,89.1,45.2,23.2,3059.0,52.21,0.389,417.62,36.02,478.42,65.83,96.45,214.31,0
1729.71,2.04,38.34,61.89,32.32,3842.57,19.41,0.966,441.8,35.2,950.69,207.11,104.6,467.32,0
3019.41,2.92,21.61,58.83,43.01,3712.66,68.95,0.631,208.08,35.01,1588.49,454.75,418.96,557.21,1
1651.5,7.49,52.16,48.31,16.05,3326.02,90.3,0.809,173.01,45.79,726.36,321.58,234.09,369.47,1
2215.62,4.83,63.85,91.32,38.08,4145.02,16.37,0.141,28.81,17.45,1168.21,442.87,182.78,421.75,1
2263.31,2.16,12.79,33.27,36.68,3442.76,8.63,0.196,465.25,28.06,1004.05,436.68,252.59,569.99,0
1053.43,9.67,34.74,31.96,43.92,2693.31,73.82,0.833,32.91,30.97,548.82,166.16,104.53,233.91,1
1586.71,7.15,12.95,66.15,42.92,1222.93,27.32,0.661,370.57,48.97,894.95,256.99,228.81,205.95,0
1503.53,9.57,47.83,72.6,37.87,3732.25,62.39,0.272,189.05,15.62,852.75,246.4,151.67,252.72,1
578.59,4.27,90.56,35.57,30.61,2393.52,69.58,0.464,474.39,47.82,252.48,103.79,84.47,137.84,0
572.58,4.75,98.44,51.26,21.13,1509.22,32.19,0.585,209.8,7.44,319.38,110.37,40.04,102.77,0
2995.09,8.98,67.33,95.73,31.36,4019.63,81.51,0.859,408.3,38.2,989.69,349.99,253.25,1402.16,1
1319.21,5.25,24.55,39.73,37.96,3498.73,55.0,0.154,141.33,31.64,436.06,148.38,169.04,565.74,1
2054.24,7.07,91.53,73.47,41.87,4689.83,86.9,0.637,149.54,40.84,954.15,244.6,263.68,591.8,1
1396.18,2.52,56.46,79.21,38.69,868.94,76.33,0.745,297.76,1.43,691.88,207.99,172.03,324.27,0
3322.04,4.47,23.84,55.85,20.86,3263.49,86.86,0.98,498.99,3.91,1149.09,552.51,451.67,1168.77,1
1277.89,1.23,92.96,95.0,32.99,1258.99,2.02,0.826,258.79,3.48,564.39,230.76,153.67,329.07,0
1788.97,2.06,78.17,78.93,24.97,4522.74,24.35,0.349,468.15,29.65,587.33,211.87,203.24,786.52,1
3118.19,0.01,75.85,56.63,15.28,542.52,9.0,0.739,393.12,30.15,1498.7,325.87,299.01,994.61,0
3025.8,0.39,73.83,65.55,21.01,3298.0,44.21,0.787,397.93,45.31,1683.94,597.6,292.62,451.63,1
1058.3,9.77,28.03,75.41,18.4,3965.87,89.0,0.757,217.98,23.38,551.69,89.73,95.9,320.99,1
2907.93,2.42,28.99,67.38,40.28,1806.84,46.75,0.838,193.27,3.4,1202.39,242.23,325.75,1137.55,1
1874.56,6.63,71.95,90.3,22.76,4772.98,84.97,0.913,95.96,10.48,1121.25,294.89,169.96,288.47,1
1948.91,8.39,29.78,48.55,23.54,4261.12,32.72,0.189,481.97,0.4,972.27,149.97,126.19,700.48,1
900.44,5.51,49.48,43.99,43.8,1508.36,33.96,0.194,479.7,38.84,490.36,98.97,54.61,256.5,0
741.8,1.53,80.38,37.11,26.37,87.33,89.56,0.817,373.53,40.78,371.58,69.62,105.67,194.94,0
2683.82,7.28,80.56,23.02,15.29,1518.45,42.58,0.327,148.13,49.9,1601.77,202.11,140.83,739.11,1
1989.38,6.0,50.79,23.44,23.52,1442.49,78.98,0.153,122.59,20.61,1087.01,272.46,120.45,509.46,1
1810.55,7.31,81.3,89.6,18.58,4455.32,23.66,0.461,494.31,0.96,825.3,191.97,171.15,622.13,1
2688.52,7.7,85.48,74.27,18.08,4837.25,94.88,0.838,33.27,11.74,1102.47,320.84,205.11,1060.11,1
2796.54,9.75,68.93,72.84,17.32,398.68,57.46,0.214,421.78,29.39,1411.26,221.99,253.32,909.96,1
976.72,5.74,30.56,69.17,32.8,2382.91,75.93,0.705,177.73,48.1,465.96,161.34,60.31,289.12,0
2330.68,3.42,34.66,87.94,20.68,2764.24,8.95,0.103,209.43,5.18,1139.25,226.56,147.04,817.83,0
906.06,6.48,38.34,58.42,25.84,509.91,49.27,0.199,415.99,6.08,365.06,91.88,117.85,331.28,0
2754.13,0.68,20.51,89.63,40.86,1918.61,90.1,0.416,45.3,35.09,1180.47,241.88,346.77,985.01,0
2470.87,8.97,34.58,48.76,27.73,1619.56,87.7,0.175,177.08,33.36,1154.95,284.55,149.3,882.06,1
3369.84,1.19,28.86,94.14,42.47,2703.48,4.68,0.861,476.01,12.53,1859.43,402.82,393.53,714.07,1
706.87,3.28,50.98,75.89,29.94,3322.89,30.37,0.878,349.53,40.66,373.85,91.5,78.41,163.11,0
671.16,8.16,91.76,40.57,26.97,3532.25,44.33,0.78,377.47,6.44,225.24,130.97,81.44,233.52,0
1346.56,5.97,19.4,65.13,37.51,726.94,17.23,0.318,378.75,46.29,503.16,250.06,131.22,462.12,0
1285.12,3.94,74.82,62.64,17.2,4074.09,73.0,0.571,30.29,10.05,395.81,181.73,98.95,608.63,0
1240.94,4.73,71.86,31.03,17.68,3408.78,18.45,0.266,101.6,4.07,375.24,69.29,144.41,652.0,0
3218.76,8.55,18.62,67.3,34.56,4450.92,34.66,0.353,245.63,16.98,1182.29,456.55,280.47,1299.46,1
1248.64,3.4,93.03,45.18,29.61,2274.21,66.33,0.564,184.08,9.39,674.01,79.23,89.77,405.63,0
1315.85,8.7,61.16,24.19,38.71,4474.75,48.21,0.762,205.46,26.35,751.91,206.0,119.56,238.38,1
